Product_ID,Product_Name,Brand_Name,Claim_Text,Visual_Cues_Score,Hazard_Codes,Eco_Keyword_Count,EPA_Safer_Choice,Target_Label
P052,"BioShield BioShield Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution",BioShield,"ECO-FRIENDLY FORMULA: DISH SOAP: EARTH-FRIENDLY, ORGANIC, GREEN | SUSTAINABLE | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",0.0,H319,5,0,Greenwashed
P053,"TurboScrub TurboScrub Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution",TurboScrub,ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: PLANT-BASED | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.,0.0,H319,4,0,Standard
P054,"Bob Barker Company Bob Barker Company Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution",Bob,"ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: SUSTAINABLE, BIO-BASED | EARTH-FRIENDLY | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",0.0,None,5,1,Verified
P055,"Albertsons Companies Albertsons Companies Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution",Albertsons,"ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: BIO-BASED, EARTH-FRIENDLY | NON-TOXIC | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",1.0,None,4,1,Verified
P056,"MaxClean MaxClean Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution",MaxClean,"ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: BIODEGRADABLE | EARTH-FRIENDLY | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",0.0,H319,4,0,Standard
P057,"PowerBlast PowerBlast Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution",PowerBlast,ECO-FRIENDLY FORMULA: PROFESSIONAL STRENGTH DISINFECTANT SPRAY FOR HEAVY DUTY INDUSTRIAL CLEANING. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.,0.3,H319,3,0,Standard
P058,"Butler Chemicals Inc. Butler Chemicals Inc. Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",Butler,"ECO-FRIENDLY FORMULA: GLASS CLEANER: EARTH-FRIENDLY, ORGANIC, ECO-FRIENDLY | BIODEGRADABLE | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",0.7,None,6,1,Verified
P059,"Amway Amway Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution",Amway,"ECO-FRIENDLY FORMULA: DISH SOAP: BIO-BASED, SUSTAINABLE | PLANT-BASED | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",1.0,None,4,1,Verified
P060,"BioShield BioShield Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution",BioShield,"ECO-FRIENDLY FORMULA: DEGREASER: EARTH-FRIENDLY, PLANT-BASED, NATURAL, ORGANIC, SUSTAINABLE | NON-TOXIC | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",0.7,H319,7,0,Greenwashed
P061,"TurboScrub TurboScrub Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution",TurboScrub,"ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: EARTH-FRIENDLY | NATURAL | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",0.0,H319,4,0,Standard
P062,"IndustrialPro IndustrialPro Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution",IndustrialPro,"ECO-FRIENDLY FORMULA: DEGREASER: BIODEGRADABLE | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",0.0,H319,4,0,Standard
P063,"Formula 409 Formula 409 Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution",Formula,"ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: NATURAL | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",0.0,H319,3,0,Standard
P064,"EcoLogic EcoLogic Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution",EcoLogic,"ECO-FRIENDLY FORMULA: DEGREASER: BIODEGRADABLE, NATURAL, PLANT-BASED, ECO-FRIENDLY | EARTH-FRIENDLY | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",1.0,None,6,1,Greenwashed
P065,"NatureWorks NatureWorks Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution",NatureWorks,"ECO-FRIENDLY FORMULA: DISH SOAP: NATURAL, ECO-FRIENDLY, PLANT-BASED, BIO-BASED, ORGANIC, SUSTAINABLE | EARTH-FRIENDLY | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",1.0,H319,8,0,Greenwashed
P066,"Atlantic Chemical & Equipment Co. Atlantic Chemical & Equipment Co. Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",Atlantic,"ECO-FRIENDLY FORMULA: GLASS CLEANER: ORGANIC, EARTH-FRIENDLY, NATURAL, NON-TOXIC, ECO-FRIENDLY | BIODEGRADABLE | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",1.0,None,6,1,Verified
P067,"IndustrialPro IndustrialPro All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",IndustrialPro,ECO-FRIENDLY FORMULA: ALL-PURPOSE CLEANER: NATURAL | SUSTAINABLE | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.,0.0,H319,4,0,Standard
P068,"20/20 Chemical Company 20/20 Chemical Company Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution",20/20,"ECO-FRIENDLY FORMULA: DISH SOAP: EARTH-FRIENDLY, ORGANIC, SUSTAINABLE | GREEN | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",0.0,None,5,1,Verified
P069,"PureLeaf PureLeaf Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution",PureLeaf,"ECO-FRIENDLY FORMULA: DISH SOAP: ECO-FRIENDLY, ORGANIC, NATURAL | BIO-BASED | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",0.7,H319,6,0,Greenwashed
P070,"EcoLogic EcoLogic All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",EcoLogic,"ECO-FRIENDLY FORMULA: ALL-PURPOSE CLEANER: GREEN, SUSTAINABLE, ORGANIC, NON-TOXIC | BIO-BASED | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",0.7,None,6,1,Greenwashed
P071,"TurboScrub TurboScrub All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",TurboScrub,"ECO-FRIENDLY FORMULA: ALL-PURPOSE CLEANER: NON-TOXIC | BIODEGRADABLE | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",0.0,H319,3,0,Standard
P072,"PureLeaf PureLeaf All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",PureLeaf,"ECO-FRIENDLY FORMULA: ALL-PURPOSE CLEANER: PLANT-BASED, EARTH-FRIENDLY, ORGANIC, SUSTAINABLE, BIO-BASED | GREEN | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",0.7,H319,8,0,Greenwashed
P073,"MaxClean MaxClean Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",MaxClean,"ECO-FRIENDLY FORMULA: GLASS CLEANER: GREEN | BIODEGRADABLE | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",0.0,H319,4,0,Standard
P074,"MaxClean MaxClean Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",MaxClean,"ECO-FRIENDLY FORMULA: GLASS CLEANER: NON-TOXIC | SUSTAINABLE | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",0.0,H319,3,0,Standard
P075,"Zep Zep Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution",Zep,"ECO-FRIENDLY FORMULA: PROFESSIONAL STRENGTH LAUNDRY DETERGENT FOR HEAVY DUTY INDUSTRIAL CLEANING. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",0.0,"H314, H290",3,1,Standard
P076,"EcoLogic EcoLogic Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution",EcoLogic,"ECO-FRIENDLY FORMULA: DISH SOAP: EARTH-FRIENDLY, SUSTAINABLE, NON-TOXIC, PLANT-BASED, BIO-BASED | GREEN | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",0.4,None,7,1,Greenwashed
P077,"Birsch Industries, Inc. Birsch Industries, Inc. Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution",Birsch,"ECO-FRIENDLY FORMULA: DEGREASER: NATURAL, BIODEGRADABLE, SUSTAINABLE, GREEN | ORGANIC | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",0.0,None,7,1,Verified
P078,"MaxClean MaxClean Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution",MaxClean,"ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: EARTH-FRIENDLY | GREEN | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",0.0,H319,4,0,Standard
P079,"Zep Zep Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution",Zep,"ECO-FRIENDLY FORMULA: DISH SOAP: ECO-FRIENDLY | NON-TOXIC | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",0.0,"H314, H290",3,1,Standard
P080,"PureLeaf PureLeaf Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",PureLeaf,"ECO-FRIENDLY FORMULA: GLASS CLEANER: EARTH-FRIENDLY, ECO-FRIENDLY, BIODEGRADABLE, BIO-BASED, ORGANIC | NATURAL | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",0.0,H319,7,0,Greenwashed
P081,"IndustrialPro IndustrialPro Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution",IndustrialPro,"ECO-FRIENDLY FORMULA: DISH SOAP: SUSTAINABLE | GREEN | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",0.0,H319,4,0,Standard
P082,"IndustrialPro IndustrialPro Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution",IndustrialPro,"ECO-FRIENDLY FORMULA: DEGREASER: ECO-FRIENDLY | ORGANIC | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",0.3,H319,3,0,Standard
P083,"IndustrialPro IndustrialPro All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",IndustrialPro,"ECO-FRIENDLY FORMULA: ALL-PURPOSE CLEANER: BIODEGRADABLE | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",0.0,H319,3,0,Standard
P084,"4 State Maintenance Supply 4 State Maintenance Supply Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution",4,"ECO-FRIENDLY FORMULA: DISINFECTANT SPRAY: BIO-BASED, EARTH-FRIENDLY, ORGANIC, PLANT-BASED | NATURAL | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",1.0,H319,7,1,Verified
P085,"CleanCo CleanCo All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",CleanCo,"ECO-FRIENDLY FORMULA: ALL-PURPOSE CLEANER: ECO-FRIENDLY, EARTH-FRIENDLY, ORGANIC, PLANT-BASED | NATURAL | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",0.7,H319,7,0,Greenwashed
P086,"NatureWorks NatureWorks Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution",NatureWorks,"ECO-FRIENDLY FORMULA: DISH SOAP: BIO-BASED, ECO-FRIENDLY, ORGANIC | EARTH-FRIENDLY | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",1.0,H319,6,0,Greenwashed
P087,"Bullen Companies Bullen Companies Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution",Bullen,"ECO-FRIENDLY FORMULA: DEGREASER: PLANT-BASED, EARTH-FRIENDLY, BIODEGRADABLE | BIO-BASED | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",1.0,None,6,1,Verified
P088,"MaxClean MaxClean Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution",MaxClean,ECO-FRIENDLY FORMULA: PROFESSIONAL STRENGTH DEGREASER FOR HEAVY DUTY INDUSTRIAL CLEANING. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.,0.0,H319,3,0,Standard
P089,"Zep Zep Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution",Zep,ECO-FRIENDLY FORMULA: DISINFECTANT SPRAY: ORGANIC | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.,0.0,"H314, H290",4,1,Standard
P090,"Advil Pty Ltd Advil Pty Ltd All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",Advil,"ECO-FRIENDLY FORMULA: ALL-PURPOSE CLEANER: PLANT-BASED, EARTH-FRIENDLY, BIODEGRADABLE | BIO-BASED | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",0.0,None,6,1,Verified
P091,"American Industries, Inc. American Industries, Inc. All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",American,"ECO-FRIENDLY FORMULA: ALL-PURPOSE CLEANER: SUSTAINABLE, ECO-FRIENDLY, GREEN, EARTH-FRIENDLY, NATURAL | BIODEGRADABLE | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",0.7,None,7,1,Verified
P092,"Advanced Chemical Solutions Advanced Chemical Solutions All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",Advanced,"ECO-FRIENDLY FORMULA: ALL-PURPOSE CLEANER: NATURAL, BIO-BASED, ECO-FRIENDLY | EARTH-FRIENDLY | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",1.0,None,6,1,Verified
P093,"TurboScrub TurboScrub Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution",TurboScrub,"ECO-FRIENDLY FORMULA: DISINFECTANT SPRAY: ECO-FRIENDLY | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",0.3,H319,2,0,Standard
P094,"AquaPure AquaPure All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",AquaPure,"ECO-FRIENDLY FORMULA: ALL-PURPOSE CLEANER: GREEN, NATURAL, PLANT-BASED, NON-TOXIC, BIO-BASED, ECO-FRIENDLY | EARTH-FRIENDLY | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",1.0,H319,8,0,Greenwashed
P095,"AlEn USA AlEn USA Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution",AlEn,"ECO-FRIENDLY FORMULA: DISINFECTANT SPRAY: ECO-FRIENDLY, NATURAL | BIO-BASED | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",0.7,None,5,1,Verified
